state,origin,ages_ranges,genders,behavior,expat_population_wave5,facebook_population_wave5,dest_state_fips,dest_state_name,dest_state_letter,dest_state_FB_code,origin_ACS_bpl,origin_ACS_name,origin_FB_code,sex,age_group,nof_foreign_born,nof_residents,frac_foreign_born
Alabama,South Korea,ages_40_44,2,6027148973583,250,110000,1,Alabama,AL,3843,502,South Korea,6027148973583,2,ages_40_44,429,153481,0.00279513425114509
Alabama,Spain,ages_40_44,2,6019366943583,20,110000,1,Alabama,AL,3843,438,Spain,6019366943583,2,ages_40_44,20,153481,0.000130309289097673
Alabama,UAE,ages_40_44,2,6023516430783,20,110000,1,Alabama,AL,3843,543,UAE,6023516430783,2,ages_40_44,0,153481,0.0
Alabama,United Kingdom,ages_40_44,2,6021354152983,190,110000,1,Alabama,AL,3843,413,UK,6021354152983,2,ages_40_44,0,153481,0.0
Alabama,Vietnam,ages_40_44,2,6027149006383,260,110000,1,Alabama,AL,3843,518,Vietnam,6027149006383,2,ages_40_44,697,153481,0.004541278725053921
Alabama,Australia,ages_45_49,2,6021354857783,20,110000,1,Alabama,AL,3843,700,Australia,6021354857783,2,ages_45_49,0,146801,0.0
Alabama,Austria,ages_45_49,2,6023675997383,20,110000,1,Alabama,AL,3843,450,Austria,6023675997383,2,ages_45_49,0,146801,0.0
Alabama,Canada,ages_45_49,2,6019396764183,150,110000,1,Alabama,AL,3843,150,Canada,6019396764183,2,ages_45_49,58,146801,0.000395092676480405
Alabama,China,ages_45_49,2,6019452369983,30,110000,1,Alabama,AL,3843,500,China,6019452369983,2,ages_45_49,291,146801,0.00198227532509997
Alabama,France,ages_45_49,2,6019367014383,30,110000,1,Alabama,AL,3843,421,France,6019367014383,2,ages_45_49,77,146801,0.0005245195877412281
Alabama,Germany,ages_45_49,2,6019367052983,130,110000,1,Alabama,AL,3843,453,Germany,6019367052983,2,ages_45_49,1005,146801,0.00684600241142772
Alabama,Greece,ages_45_49,2,6023676017583,20,110000,1,Alabama,AL,3843,433,Greece,6023676017583,2,ages_45_49,0,146801,0.0
Alabama,Hungary,ages_45_49,2,6019396638383,20,110000,1,Alabama,AL,3843,454,Hungary,6019396638383,2,ages_45_49,0,146801,0.0
Alabama,India,ages_45_49,2,6016916298983,400,110000,1,Alabama,AL,3843,521,India,6016916298983,2,ages_45_49,297,146801,0.00202314698128759
Alabama,Indonesia,ages_45_49,2,6019564344583,40,110000,1,Alabama,AL,3843,512,Indonesia,6019564344583,2,ages_45_49,0,146801,0.0
Alabama,Ireland,ages_45_49,2,6019396650783,20,110000,1,Alabama,AL,3843,414,Ireland,6019396650783,2,ages_45_49,0,146801,0.0
Alabama,Israel,ages_45_49,2,6025000823583,20,110000,1,Alabama,AL,3843,534,Israel,6025000823583,2,ages_45_49,0,146801,0.0
Alabama,Italy,ages_45_49,2,6019396654583,30,110000,1,Alabama,AL,3843,434,Italy,6019396654583,2,ages_45_49,0,146801,0.0
Alabama,Japan,ages_45_49,2,6023676028783,40,110000,1,Alabama,AL,3843,501,Japan,6023676028783,2,ages_45_49,133,146801,0.000905988378825757
Alabama,KSA,ages_45_49,2,6025000813183,20,110000,1,Alabama,AL,3843,533,Saudi Arabia,6025000813183,2,ages_45_49,0,146801,0.0
Alabama,Malaysia,ages_45_49,2,6027147160983,20,110000,1,Alabama,AL,3843,514,Malaysia,6027147160983,2,ages_45_49,0,146801,0.0
Alabama,Mexico,ages_45_49,2,6023676072183,2400,110000,1,Alabama,AL,3843,200,Mexico,6023676072183,2,ages_45_49,1237,146801,0.008426373117349341
Alabama,Nepal,ages_45_49,2,6023356955383,20,110000,1,Alabama,AL,3843,524,Nepal,6023356955383,2,ages_45_49,0,146801,0.0
Alabama,Philippines,ages_45_49,2,6018797091183,210,110000,1,Alabama,AL,3843,515,Philippines,6018797091183,2,ages_45_49,73,146801,0.0004972718169494759
Alabama,Poland,ages_45_49,2,6019396657183,20,110000,1,Alabama,AL,3843,455,Poland,6019396657183,2,ages_45_49,0,146801,0.0
Alabama,Portugal,ages_45_49,2,6021354882783,20,110000,1,Alabama,AL,3843,436,Portugal,6021354882783,2,ages_45_49,0,146801,0.0
Alabama,Puerto Rico,ages_45_49,2,6019520122583,200,110000,1,Alabama,AL,3843,110,Puerto Rico,6019520122583,2,ages_45_49,460,146801,0.00313349364105149
Alabama,Romania,ages_45_49,2,6027148962983,20,110000,1,Alabama,AL,3843,456,Romania,6027148962983,2,ages_45_49,0,146801,0.0
Alabama,Russia,ages_45_49,2,6025000815983,20,110000,1,Alabama,AL,3843,465,Russia,6025000815983,2,ages_45_49,91,146801,0.00061988678551236
Alabama,Singapore,ages_45_49,2,6023516403783,20,110000,1,Alabama,AL,3843,516,Singapore,6023516403783,2,ages_45_49,0,146801,0.0
Alabama,South Korea,ages_45_49,2,6027148973583,240,110000,1,Alabama,AL,3843,502,South Korea,6027148973583,2,ages_45_49,372,146801,0.00253404268363295
Alabama,Spain,ages_45_49,2,6019366943583,20,110000,1,Alabama,AL,3843,438,Spain,6019366943583,2,ages_45_49,126,146801,0.000858304779940191
Alabama,UAE,ages_45_49,2,6023516430783,20,110000,1,Alabama,AL,3843,543,UAE,6023516430783,2,ages_45_49,0,146801,0.0
Alabama,United Kingdom,ages_45_49,2,6021354152983,220,110000,1,Alabama,AL,3843,413,UK,6021354152983,2,ages_45_49,18,146801,0.000122614968562884
Alabama,Vietnam,ages_45_49,2,6027149006383,300,110000,1,Alabama,AL,3843,518,Vietnam,6027149006383,2,ages_45_49,168,146801,0.00114440637325359
Alabama,Australia,ages_50_54,2,6021354857783,20,92000,1,Alabama,AL,3843,700,Australia,6021354857783,2,ages_50_54,0,175224,0.0
Alabama,Austria,ages_50_54,2,6023675997383,20,92000,1,Alabama,AL,3843,450,Austria,6023675997383,2,ages_50_54,0,175224,0.0
Alabama,Canada,ages_50_54,2,6019396764183,120,92000,1,Alabama,AL,3843,150,Canada,6019396764183,2,ages_50_54,571,175224,0.00325868602474547
Alabama,China,ages_50_54,2,6019452369983,20,92000,1,Alabama,AL,3843,500,China,6019452369983,2,ages_50_54,118,175224,0.000673423731908871
Alabama,France,ages_50_54,2,6019367014383,20,92000,1,Alabama,AL,3843,421,France,6019367014383,2,ages_50_54,110,175224,0.000627767885677761
Alabama,Germany,ages_50_54,2,6019367052983,100,92000,1,Alabama,AL,3843,453,Germany,6019367052983,2,ages_50_54,2143,175224,0.0122300598091586
Alabama,Greece,ages_50_54,2,6023676017583,20,92000,1,Alabama,AL,3843,433,Greece,6023676017583,2,ages_50_54,128,175224,0.000730493539697758
Alabama,Hungary,ages_50_54,2,6019396638383,20,92000,1,Alabama,AL,3843,454,Hungary,6019396638383,2,ages_50_54,0,175224,0.0
Alabama,India,ages_50_54,2,6016916298983,240,92000,1,Alabama,AL,3843,521,India,6016916298983,2,ages_50_54,139,175224,0.000793270328265534
Alabama,Indonesia,ages_50_54,2,6019564344583,20,92000,1,Alabama,AL,3843,512,Indonesia,6019564344583,2,ages_50_54,0,175224,0.0
Alabama,Ireland,ages_50_54,2,6019396650783,20,92000,1,Alabama,AL,3843,414,Ireland,6019396650783,2,ages_50_54,0,175224,0.0
Alabama,Israel,ages_50_54,2,6025000823583,20,92000,1,Alabama,AL,3843,534,Israel,6025000823583,2,ages_50_54,52,175224,0.000296763000502214
Alabama,Italy,ages_50_54,2,6019396654583,30,92000,1,Alabama,AL,3843,434,Italy,6019396654583,2,ages_50_54,168,175224,0.000958772770853308
Alabama,Japan,ages_50_54,2,6023676028783,20,92000,1,Alabama,AL,3843,501,Japan,6023676028783,2,ages_50_54,166,175224,0.00094735880929553
Alabama,KSA,ages_50_54,2,6025000813183,20,92000,1,Alabama,AL,3843,533,Saudi Arabia,6025000813183,2,ages_50_54,0,175224,0.0
Alabama,Malaysia,ages_50_54,2,6027147160983,20,92000,1,Alabama,AL,3843,514,Malaysia,6027147160983,2,ages_50_54,0,175224,0.0
Alabama,Mexico,ages_50_54,2,6023676072183,1300,92000,1,Alabama,AL,3843,200,Mexico,6023676072183,2,ages_50_54,1448,175224,0.008263708167830891
Alabama,Nepal,ages_50_54,2,6023356955383,20,92000,1,Alabama,AL,3843,524,Nepal,6023356955383,2,ages_50_54,0,175224,0.0
Alabama,Philippines,ages_50_54,2,6018797091183,190,92000,1,Alabama,AL,3843,515,Philippines,6018797091183,2,ages_50_54,504,175224,0.00287631831255992
Alabama,Poland,ages_50_54,2,6019396657183,20,92000,1,Alabama,AL,3843,455,Poland,6019396657183,2,ages_50_54,71,175224,0.0004051956353011
Alabama,Portugal,ages_50_54,2,6021354882783,20,92000,1,Alabama,AL,3843,436,Portugal,6021354882783,2,ages_50_54,0,175224,0.0
Alabama,Puerto Rico,ages_50_54,2,6019520122583,180,92000,1,Alabama,AL,3843,110,Puerto Rico,6019520122583,2,ages_50_54,15,175224,8.5604711683331e-05
Alabama,Romania,ages_50_54,2,6027148962983,20,92000,1,Alabama,AL,3843,456,Romania,6027148962983,2,ages_50_54,0,175224,0.0
Alabama,Russia,ages_50_54,2,6025000815983,20,92000,1,Alabama,AL,3843,465,Russia,6025000815983,2,ages_50_54,137,175224,0.000781856366707757
Alabama,Singapore,ages_50_54,2,6023516403783,20,92000,1,Alabama,AL,3843,516,Singapore,6023516403783,2,ages_50_54,0,175224,0.0
Alabama,South Korea,ages_50_54,2,6027148973583,140,92000,1,Alabama,AL,3843,502,South Korea,6027148973583,2,ages_50_54,628,175224,0.0035839839291421298
Alabama,Spain,ages_50_54,2,6019366943583,20,92000,1,Alabama,AL,3843,438,Spain,6019366943583,2,ages_50_54,32,175224,0.00018262338492443998
Alabama,UAE,ages_50_54,2,6023516430783,20,92000,1,Alabama,AL,3843,543,UAE,6023516430783,2,ages_50_54,0,175224,0.0
Alabama,United Kingdom,ages_50_54,2,6021354152983,190,92000,1,Alabama,AL,3843,413,UK,6021354152983,2,ages_50_54,94,175224,0.000536456193215541
Alabama,Vietnam,ages_50_54,2,6027149006383,200,92000,1,Alabama,AL,3843,518,Vietnam,6027149006383,2,ages_50_54,210,175224,0.00119846596356663
Alabama,Australia,ages_55_59,2,6021354857783,20,81000,1,Alabama,AL,3843,700,Australia,6021354857783,2,ages_55_59,0,165008,0.0
Alabama,Austria,ages_55_59,2,6023675997383,20,81000,1,Alabama,AL,3843,450,Austria,6023675997383,2,ages_55_59,0,165008,0.0
Alabama,Canada,ages_55_59,2,6019396764183,130,81000,1,Alabama,AL,3843,150,Canada,6019396764183,2,ages_55_59,367,165008,0.00222413458741394
Alabama,China,ages_55_59,2,6019452369983,20,81000,1,Alabama,AL,3843,500,China,6019452369983,2,ages_55_59,243,165008,0.0014726558712304901
Alabama,France,ages_55_59,2,6019367014383,20,81000,1,Alabama,AL,3843,421,France,6019367014383,2,ages_55_59,0,165008,0.0
Alabama,Germany,ages_55_59,2,6019367052983,90,81000,1,Alabama,AL,3843,453,Germany,6019367052983,2,ages_55_59,1089,165008,0.0065996800155144
Alabama,Greece,ages_55_59,2,6023676017583,20,81000,1,Alabama,AL,3843,433,Greece,6023676017583,2,ages_55_59,0,165008,0.0
Alabama,Hungary,ages_55_59,2,6019396638383,20,81000,1,Alabama,AL,3843,454,Hungary,6019396638383,2,ages_55_59,0,165008,0.0
Alabama,India,ages_55_59,2,6016916298983,210,81000,1,Alabama,AL,3843,521,India,6016916298983,2,ages_55_59,251,165008,0.0015211383690487698
Alabama,Indonesia,ages_55_59,2,6019564344583,20,81000,1,Alabama,AL,3843,512,Indonesia,6019564344583,2,ages_55_59,44,165008,0.000266653738000582
Alabama,Ireland,ages_55_59,2,6019396650783,20,81000,1,Alabama,AL,3843,414,Ireland,6019396650783,2,ages_55_59,0,165008,0.0
Alabama,Israel,ages_55_59,2,6025000823583,20,81000,1,Alabama,AL,3843,534,Israel,6025000823583,2,ages_55_59,0,165008,0.0
Alabama,Italy,ages_55_59,2,6019396654583,20,81000,1,Alabama,AL,3843,434,Italy,6019396654583,2,ages_55_59,0,165008,0.0
Alabama,Japan,ages_55_59,2,6023676028783,20,81000,1,Alabama,AL,3843,501,Japan,6023676028783,2,ages_55_59,361,165008,0.00218777271405023
Alabama,KSA,ages_55_59,2,6025000813183,20,81000,1,Alabama,AL,3843,533,Saudi Arabia,6025000813183,2,ages_55_59,0,165008,0.0
Alabama,Malaysia,ages_55_59,2,6027147160983,20,81000,1,Alabama,AL,3843,514,Malaysia,6027147160983,2,ages_55_59,0,165008,0.0
Alabama,Mexico,ages_55_59,2,6023676072183,680,81000,1,Alabama,AL,3843,200,Mexico,6023676072183,2,ages_55_59,686,165008,0.00415737418791816
Alabama,Nepal,ages_55_59,2,6023356955383,20,81000,1,Alabama,AL,3843,524,Nepal,6023356955383,2,ages_55_59,0,165008,0.0
Alabama,Philippines,ages_55_59,2,6018797091183,170,81000,1,Alabama,AL,3843,515,Philippines,6018797091183,2,ages_55_59,128,165008,0.000775719965092602
Alabama,Poland,ages_55_59,2,6019396657183,20,81000,1,Alabama,AL,3843,455,Poland,6019396657183,2,ages_55_59,0,165008,0.0
Alabama,Portugal,ages_55_59,2,6021354882783,20,81000,1,Alabama,AL,3843,436,Portugal,6021354882783,2,ages_55_59,0,165008,0.0
Alabama,Puerto Rico,ages_55_59,2,6019520122583,150,81000,1,Alabama,AL,3843,110,Puerto Rico,6019520122583,2,ages_55_59,284,165008,0.00172112867254921
Alabama,Romania,ages_55_59,2,6027148962983,20,81000,1,Alabama,AL,3843,456,Romania,6027148962983,2,ages_55_59,0,165008,0.0
Alabama,Russia,ages_55_59,2,6025000815983,20,81000,1,Alabama,AL,3843,465,Russia,6025000815983,2,ages_55_59,0,165008,0.0
Alabama,Singapore,ages_55_59,2,6023516403783,20,81000,1,Alabama,AL,3843,516,Singapore,6023516403783,2,ages_55_59,0,165008,0.0
Alabama,South Korea,ages_55_59,2,6027148973583,90,81000,1,Alabama,AL,3843,502,South Korea,6027148973583,2,ages_55_59,526,165008,0.0031877242315524103
Alabama,Spain,ages_55_59,2,6019366943583,20,81000,1,Alabama,AL,3843,438,Spain,6019366943583,2,ages_55_59,153,165008,0.00092722777077475
Alabama,UAE,ages_55_59,2,6023516430783,20,81000,1,Alabama,AL,3843,543,UAE,6023516430783,2,ages_55_59,0,165008,0.0
Alabama,United Kingdom,ages_55_59,2,6021354152983,160,81000,1,Alabama,AL,3843,413,UK,6021354152983,2,ages_55_59,0,165008,0.0
Alabama,Vietnam,ages_55_59,2,6027149006383,110,81000,1,Alabama,AL,3843,518,Vietnam,6027149006383,2,ages_55_59,0,165008,0.0
Alabama,Australia,ages_15_19,1,6021354857783,30,90000,1,Alabama,AL,3843,700,Australia,6021354857783,1,ages_15_19,144,158742,0.0009071323279283369
Alabama,Austria,ages_15_19,1,6023675997383,20,90000,1,Alabama,AL,3843,450,Austria,6023675997383,1,ages_15_19,0,158742,0.0
Alabama,Canada,ages_15_19,1,6019396764183,70,90000,1,Alabama,AL,3843,150,Canada,6019396764183,1,ages_15_19,98,158742,0.000617353945395673
Alabama,China,ages_15_19,1,6019452369983,90,90000,1,Alabama,AL,3843,500,China,6019452369983,1,ages_15_19,1088,158742,0.0068538886999029896
Alabama,France,ages_15_19,1,6019367014383,30,90000,1,Alabama,AL,3843,421,France,6019367014383,1,ages_15_19,0,158742,0.0
Alabama,Germany,ages_15_19,1,6019367052983,90,90000,1,Alabama,AL,3843,453,Germany,6019367052983,1,ages_15_19,953,158742,0.0060034521424701705
Alabama,Greece,ages_15_19,1,6023676017583,20,90000,1,Alabama,AL,3843,433,Greece,6023676017583,1,ages_15_19,0,158742,0.0
Alabama,Hungary,ages_15_19,1,6019396638383,20,90000,1,Alabama,AL,3843,454,Hungary,6019396638383,1,ages_15_19,0,158742,0.0
Alabama,India,ages_15_19,1,6016916298983,90,90000,1,Alabama,AL,3843,521,India,6016916298983,1,ages_15_19,336,158742,0.00211664209849945
Alabama,Indonesia,ages_15_19,1,6019564344583,20,90000,1,Alabama,AL,3843,512,Indonesia,6019564344583,1,ages_15_19,0,158742,0.0
Alabama,Ireland,ages_15_19,1,6019396650783,20,90000,1,Alabama,AL,3843,414,Ireland,6019396650783,1,ages_15_19,0,158742,0.0
Alabama,Israel,ages_15_19,1,6025000823583,20,90000,1,Alabama,AL,3843,534,Israel,6025000823583,1,ages_15_19,0,158742,0.0
Alabama,Italy,ages_15_19,1,6019396654583,20,90000,1,Alabama,AL,3843,434,Italy,6019396654583,1,ages_15_19,140,158742,0.0008819342077081051
Alabama,Japan,ages_15_19,1,6023676028783,20,90000,1,Alabama,AL,3843,501,Japan,6023676028783,1,ages_15_19,0,158742,0.0
Alabama,KSA,ages_15_19,1,6025000813183,20,90000,1,Alabama,AL,3843,533,Saudi Arabia,6025000813183,1,ages_15_19,0,158742,0.0
Alabama,Malaysia,ages_15_19,1,6027147160983,20,90000,1,Alabama,AL,3843,514,Malaysia,6027147160983,1,ages_15_19,0,158742,0.0
Alabama,Mexico,ages_15_19,1,6023676072183,1300,90000,1,Alabama,AL,3843,200,Mexico,6023676072183,1,ages_15_19,2287,158742,0.0144070252359174
Alabama,Nepal,ages_15_19,1,6023356955383,20,90000,1,Alabama,AL,3843,524,Nepal,6023356955383,1,ages_15_19,0,158742,0.0
Alabama,Philippines,ages_15_19,1,6018797091183,90,90000,1,Alabama,AL,3843,515,Philippines,6018797091183,1,ages_15_19,0,158742,0.0
Alabama,Poland,ages_15_19,1,6019396657183,20,90000,1,Alabama,AL,3843,455,Poland,6019396657183,1,ages_15_19,0,158742,0.0
Alabama,Portugal,ages_15_19,1,6021354882783,20,90000,1,Alabama,AL,3843,436,Portugal,6021354882783,1,ages_15_19,0,158742,0.0
Alabama,Puerto Rico,ages_15_19,1,6019520122583,140,90000,1,Alabama,AL,3843,110,Puerto Rico,6019520122583,1,ages_15_19,30,158742,0.00018898590165173702
Alabama,Romania,ages_15_19,1,6027148962983,20,90000,1,Alabama,AL,3843,456,Romania,6027148962983,1,ages_15_19,0,158742,0.0
Alabama,Russia,ages_15_19,1,6025000815983,20,90000,1,Alabama,AL,3843,465,Russia,6025000815983,1,ages_15_19,0,158742,0.0
Alabama,Singapore,ages_15_19,1,6023516403783,20,90000,1,Alabama,AL,3843,516,Singapore,6023516403783,1,ages_15_19,0,158742,0.0
Alabama,South Korea,ages_15_19,1,6027148973583,190,90000,1,Alabama,AL,3843,502,South Korea,6027148973583,1,ages_15_19,733,158742,0.00461755553035744
Alabama,Spain,ages_15_19,1,6019366943583,20,90000,1,Alabama,AL,3843,438,Spain,6019366943583,1,ages_15_19,0,158742,0.0
Alabama,UAE,ages_15_19,1,6023516430783,20,90000,1,Alabama,AL,3843,543,UAE,6023516430783,1,ages_15_19,0,158742,0.0
Alabama,United Kingdom,ages_15_19,1,6021354152983,120,90000,1,Alabama,AL,3843,413,UK,6021354152983,1,ages_15_19,0,158742,0.0
Alabama,Vietnam,ages_15_19,1,6027149006383,110,90000,1,Alabama,AL,3843,518,Vietnam,6027149006383,1,ages_15_19,0,158742,0.0
Alabama,Australia,ages_20_24,1,6021354857783,50,200000,1,Alabama,AL,3843,700,Australia,6021354857783,1,ages_20_24,0,135274,0.0
Alabama,Austria,ages_20_24,1,6023675997383,20,200000,1,Alabama,AL,3843,450,Austria,6023675997383,1,ages_20_24,0,135274,0.0
Alabama,Canada,ages_20_24,1,6019396764183,210,200000,1,Alabama,AL,3843,150,Canada,6019396764183,1,ages_20_24,0,135274,0.0
Alabama,China,ages_20_24,1,6019452369983,340,200000,1,Alabama,AL,3843,500,China,6019452369983,1,ages_20_24,1054,135274,0.007791593358664641
Alabama,France,ages_20_24,1,6019367014383,130,200000,1,Alabama,AL,3843,421,France,6019367014383,1,ages_20_24,26,135274,0.000192202492718482
Alabama,Germany,ages_20_24,1,6019367052983,290,200000,1,Alabama,AL,3843,453,Germany,6019367052983,1,ages_20_24,1009,135274,0.007458935198190341
Alabama,Greece,ages_20_24,1,6023676017583,20,200000,1,Alabama,AL,3843,433,Greece,6023676017583,1,ages_20_24,0,135274,0.0
Alabama,Hungary,ages_20_24,1,6019396638383,20,200000,1,Alabama,AL,3843,454,Hungary,6019396638383,1,ages_20_24,0,135274,0.0
Alabama,India,ages_20_24,1,6016916298983,320,200000,1,Alabama,AL,3843,521,India,6016916298983,1,ages_20_24,130,135274,0.0009610124635924119
Alabama,Indonesia,ages_20_24,1,6019564344583,30,200000,1,Alabama,AL,3843,512,Indonesia,6019564344583,1,ages_20_24,0,135274,0.0
Alabama,Ireland,ages_20_24,1,6019396650783,20,200000,1,Alabama,AL,3843,414,Ireland,6019396650783,1,ages_20_24,0,135274,0.0
Alabama,Israel,ages_20_24,1,6025000823583,20,200000,1,Alabama,AL,3843,534,Israel,6025000823583,1,ages_20_24,0,135274,0.0
Alabama,Italy,ages_20_24,1,6019396654583,60,200000,1,Alabama,AL,3843,434,Italy,6019396654583,1,ages_20_24,0,135274,0.0
Alabama,Japan,ages_20_24,1,6023676028783,120,200000,1,Alabama,AL,3843,501,Japan,6023676028783,1,ages_20_24,0,135274,0.0
Alabama,KSA,ages_20_24,1,6025000813183,20,200000,1,Alabama,AL,3843,533,Saudi Arabia,6025000813183,1,ages_20_24,0,135274,0.0
Alabama,Malaysia,ages_20_24,1,6027147160983,20,200000,1,Alabama,AL,3843,514,Malaysia,6027147160983,1,ages_20_24,390,135274,0.0028830373907772397
Alabama,Mexico,ages_20_24,1,6023676072183,3100,200000,1,Alabama,AL,3843,200,Mexico,6023676072183,1,ages_20_24,2095,135274,0.015487085470969999
Alabama,Nepal,ages_20_24,1,6023356955383,40,200000,1,Alabama,AL,3843,524,Nepal,6023356955383,1,ages_20_24,130,135274,0.0009610124635924119
Alabama,Philippines,ages_20_24,1,6018797091183,250,200000,1,Alabama,AL,3843,515,Philippines,6018797091183,1,ages_20_24,98,135274,0.000724455549477357
Alabama,Poland,ages_20_24,1,6019396657183,20,200000,1,Alabama,AL,3843,455,Poland,6019396657183,1,ages_20_24,0,135274,0.0
Alabama,Portugal,ages_20_24,1,6021354882783,20,200000,1,Alabama,AL,3843,436,Portugal,6021354882783,1,ages_20_24,0,135274,0.0
Alabama,Puerto Rico,ages_20_24,1,6019520122583,380,200000,1,Alabama,AL,3843,110,Puerto Rico,6019520122583,1,ages_20_24,16,135274,0.00011827845705752801
Alabama,Romania,ages_20_24,1,6027148962983,20,200000,1,Alabama,AL,3843,456,Romania,6027148962983,1,ages_20_24,0,135274,0.0
Alabama,Russia,ages_20_24,1,6025000815983,50,200000,1,Alabama,AL,3843,465,Russia,6025000815983,1,ages_20_24,0,135274,0.0
Alabama,Singapore,ages_20_24,1,6023516403783,20,200000,1,Alabama,AL,3843,516,Singapore,6023516403783,1,ages_20_24,0,135274,0.0
Alabama,South Korea,ages_20_24,1,6027148973583,240,200000,1,Alabama,AL,3843,502,South Korea,6027148973583,1,ages_20_24,629,135274,0.00464982184307406
Alabama,Spain,ages_20_24,1,6019366943583,50,200000,1,Alabama,AL,3843,438,Spain,6019366943583,1,ages_20_24,0,135274,0.0
Alabama,UAE,ages_20_24,1,6023516430783,20,200000,1,Alabama,AL,3843,543,UAE,6023516430783,1,ages_20_24,0,135274,0.0
Alabama,United Kingdom,ages_20_24,1,6021354152983,300,200000,1,Alabama,AL,3843,413,UK,6021354152983,1,ages_20_24,0,135274,0.0
Alabama,Vietnam,ages_20_24,1,6027149006383,250,200000,1,Alabama,AL,3843,518,Vietnam,6027149006383,1,ages_20_24,0,135274,0.0
Alabama,Australia,ages_25_29,1,6021354857783,60,200000,1,Alabama,AL,3843,700,Australia,6021354857783,1,ages_25_29,0,125502,0.0
Alabama,Austria,ages_25_29,1,6023675997383,20,200000,1,Alabama,AL,3843,450,Austria,6023675997383,1,ages_25_29,0,125502,0.0
Alabama,Canada,ages_25_29,1,6019396764183,190,200000,1,Alabama,AL,3843,150,Canada,6019396764183,1,ages_25_29,39,125502,0.000310752019888129
Alabama,China,ages_25_29,1,6019452369983,280,200000,1,Alabama,AL,3843,500,China,6019452369983,1,ages_25_29,369,125502,0.0029401921881723
Alabama,France,ages_25_29,1,6019367014383,100,200000,1,Alabama,AL,3843,421,France,6019367014383,1,ages_25_29,0,125502,0.0
Alabama,Germany,ages_25_29,1,6019367052983,320,200000,1,Alabama,AL,3843,453,Germany,6019367052983,1,ages_25_29,730,125502,0.00581664037226498
Alabama,Greece,ages_25_29,1,6023676017583,20,200000,1,Alabama,AL,3843,433,Greece,6023676017583,1,ages_25_29,0,125502,0.0
Alabama,Hungary,ages_25_29,1,6019396638383,20,200000,1,Alabama,AL,3843,454,Hungary,6019396638383,1,ages_25_29,0,125502,0.0
Alabama,India,ages_25_29,1,6016916298983,670,200000,1,Alabama,AL,3843,521,India,6016916298983,1,ages_25_29,310,125502,0.00247008015808513
Alabama,Indonesia,ages_25_29,1,6019564344583,60,200000,1,Alabama,AL,3843,512,Indonesia,6019564344583,1,ages_25_29,0,125502,0.0
Alabama,Ireland,ages_25_29,1,6019396650783,20,200000,1,Alabama,AL,3843,414,Ireland,6019396650783,1,ages_25_29,0,125502,0.0
Alabama,Israel,ages_25_29,1,6025000823583,20,200000,1,Alabama,AL,3843,534,Israel,6025000823583,1,ages_25_29,0,125502,0.0
Alabama,Italy,ages_25_29,1,6019396654583,80,200000,1,Alabama,AL,3843,434,Italy,6019396654583,1,ages_25_29,0,125502,0.0
